,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customerID
2208,0.0,1,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8,100.8,Yes,7216-EWTRS
2209,1.0,0,1.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.55,161.15,No,4365-MSDYN
2210,0.0,0,0.0,0.0,69.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,104.0,7028.5,No,7036-TYDEC
2211,0.0,0,1.0,0.0,50.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,104.4,5232.9,No,5802-ADBRC
2212,1.0,0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.5,225.85,No,8076-FEZKJ
2213,0.0,0,1.0,1.0,12.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.25,274.7,No,5197-YPYBZ
2214,0.0,0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,86.3,1180.95,Yes,8337-MSSXB
2215,0.0,0,1.0,0.0,70.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,49.85,3370.2,No,4312-GVYNH
2216,0.0,1,0.0,0.0,64.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,108.95,7111.3,No,8495-LJDFO
2217,0.0,0,1.0,1.0,66.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,89.9,5958.85,No,0839-JTCUD
2218,0.0,0,1.0,1.0,71.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,82.0,5999.85,No,5494-WOZRZ
2219,1.0,1,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,89.95,1648.45,No,1302-UHBDD
2220,1.0,0,1.0,0.0,72.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,79.35,5753.25,No,2234-EOFPT
2221,0.0,0,1.0,1.0,71.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,64.05,4492.9,No,8619-IJNDK
2222,1.0,0,1.0,1.0,38.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,101.15,3956.7,No,8378-LKJAF
2223,0.0,0,0.0,0.0,28.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.95,2625.55,Yes,8182-BJDSI
2224,1.0,1,1.0,0.0,17.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.45,1233.4,Yes,2528-HFYZX
2225,1.0,0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,39.1,1309.0,No,1153-GNOLC
2226,0.0,0,1.0,1.0,23.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,34.6,813.45,No,3298-QEICA
2227,1.0,0,1.0,1.0,58.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.55,1108.8,No,0788-DXBFY
2228,0.0,1,1.0,0.0,70.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,104.45,7349.35,No,3597-YASZG
2229,1.0,0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.5,294.2,No,3496-LFSZU
2230,1.0,0,1.0,1.0,45.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.35,929.2,No,5242-UOWHD
2231,1.0,0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.0,740.0,Yes,2482-CZGBB
2232,1.0,0,1.0,1.0,36.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.45,754.5,No,6479-SZPLM
2233,1.0,0,0.0,0.0,54.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,69.9,3883.3,No,8097-VBQTZ
2234,1.0,0,1.0,1.0,23.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,59.7,1414.2,No,4500-HKANN
2235,0.0,0,1.0,1.0,41.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,78.35,3211.2,No,9917-KWRBE
2236,1.0,1,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,71.45,371.6,No,3420-ZDBMA
2237,1.0,0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,45.85,1246.4,No,2212-LYASK
2238,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,95.85,95.85,No,1393-IMKZG
2239,0.0,0,1.0,1.0,67.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,35.7,2545.7,No,8069-RHUXK
2240,0.0,1,1.0,1.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,89.55,6448.85,No,3398-GCPMU
2241,0.0,0,1.0,1.0,56.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.95,1468.9,No,2908-WGAXL
2242,1.0,0,1.0,1.0,44.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,24.85,1013.6,No,3378-AJRAO
2243,0.0,1,1.0,0.0,66.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8,6690.75,No,1013-QCWAM
2244,0.0,0,0.0,0.0,34.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,64.4,2088.75,Yes,0866-QLSIR
2245,0.0,0,1.0,0.0,69.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,105.35,7240.65,No,6050-FFXES
2246,0.0,0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,102.45,102.45,Yes,7181-BQYBV
2247,0.0,0,0.0,0.0,40.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.65,830.25,No,0362-RAOQO
2248,1.0,0,1.0,1.0,30.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.45,1588.7,No,9554-DFKIC
2249,0.0,0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,70.5,829.3,No,5527-ACHSO
2250,0.0,0,0.0,0.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.1,302.45,No,0829-DDVLK
2251,1.0,0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,69.35,712.25,No,1399-UBQIU
2252,0.0,0,1.0,1.0,64.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.8,1336.65,No,1813-JLKWR
2253,1.0,1,1.0,0.0,72.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,74.4,5360.75,No,0336-PIKEI
2254,1.0,1,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,93.05,6735.05,No,7322-OCWHC
2255,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.2,51.2,No,9537-VHDTA
2256,0.0,0,0.0,1.0,15.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,65.6,1010.0,No,4957-TIALW
2257,0.0,0,0.0,0.0,60.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,80.55,4847.05,No,2054-PJOCK
2258,1.0,0,0.0,0.0,56.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,52.7,3019.7,No,9150-HEPMB
2259,0.0,0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.85,161.65,No,9030-QGZNL
2260,0.0,0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,80.1,217.55,Yes,6204-IEUXJ
2261,0.0,0,1.0,0.0,49.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.15,2583.75,No,3126-WQMGH
2262,0.0,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,80.2,146.05,Yes,4529-CKBCL
2263,0.0,0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,98.15,567.45,Yes,2506-CLAKW
2264,1.0,0,0.0,0.0,70.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,114.95,7711.25,No,7176-WRTNX
2265,1.0,0,0.0,0.0,12.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,112.95,1384.75,Yes,1583-IHQZE
2266,1.0,1,1.0,0.0,52.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,104.45,5481.25,No,5732-IKGQH
2267,0.0,0,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,113.65,8124.2,No,9239-GZHZE
2268,0.0,0,0.0,0.0,40.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,20.6,827.3,No,7205-BAIAD
2269,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.9,70.9,Yes,0151-ONTOV
2270,0.0,1,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,86.85,220.95,Yes,4140-MUHUG
2271,0.0,1,0.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,91.55,3673.6,No,0093-EXYQL
2272,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,49.85,49.85,No,8064-RAVOH
2273,1.0,0,1.0,0.0,30.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.8,576.65,No,0219-QAERP
2274,1.0,0,1.0,1.0,23.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,99.85,2331.3,Yes,0320-JDNQG
2275,1.0,0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,74.5,Yes,7180-PISOG
2276,0.0,1,1.0,0.0,44.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,104.15,4495.65,No,9168-INPSZ
2277,1.0,0,0.0,0.0,65.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,109.15,6941.2,Yes,3571-RFHAR
2278,0.0,1,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,48.2,340.35,No,0015-UOCOJ
2279,1.0,1,0.0,0.0,72.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.1,1789.9,No,5334-AFQJB
2280,0.0,1,0.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,100.15,908.55,No,2754-SDJRD
2281,0.0,0,0.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,65.2,1043.35,Yes,9578-VRMNM
2282,1.0,1,1.0,1.0,66.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,99.5,6822.15,Yes,1587-FKLZB
2283,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,71.55,71.55,Yes,6140-QNRQQ
2284,1.0,0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,55.9,157.55,No,8963-JLGJT
2285,1.0,0,1.0,0.0,53.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,93.9,5029.2,Yes,4307-KTUMW
2286,1.0,1,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,64.4,581.7,No,1465-LNTLJ
2287,1.0,1,1.0,0.0,69.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,108.4,7318.2,Yes,5440-FLBQG
2288,0.0,0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,85.3,420.45,No,2135-DQWAQ
2289,0.0,0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,107.45,7576.7,No,4056-QHXHZ
2290,0.0,0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,48.75,633.4,Yes,7470-MCQTK
2291,0.0,0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,85.65,321.65,Yes,7488-MXJIV
2292,0.0,0,1.0,1.0,54.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,91.3,4965.0,No,7401-JIXNM
2293,1.0,0,1.0,0.0,72.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,85.95,6151.9,No,9339-FIIJL
2294,1.0,0,0.0,0.0,12.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.7,1253.9,Yes,2027-FECZV
2295,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.15,25.15,Yes,2672-DZUOY
2296,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.2,45.2,No,4706-DGAHW
2297,0.0,0,1.0,0.0,54.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,110.35,5893.15,Yes,3870-MQAMG
2298,1.0,0,1.0,1.0,69.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,79.2,5420.65,No,6670-MFRPK
2299,0.0,0,0.0,0.0,48.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,55.5,2627.35,No,6177-PEVRA
2300,0.0,0,1.0,1.0,48.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,103.25,5037.55,Yes,4800-CZMPC
2301,0.0,0,1.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,90.25,743.75,No,4813-HQMGZ
2302,1.0,0,1.0,1.0,71.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,91.25,6589.6,No,7579-KKLOE
2303,1.0,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.8,92.45,Yes,7377-DMMRI
2304,1.0,0,1.0,0.0,67.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,100.9,6733.15,No,8402-EIVQS
2305,1.0,0,1.0,1.0,34.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,97.7,3410.0,No,4947-DSMXK
2306,0.0,0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.85,199.85,No,7245-NIIWQ
2307,0.0,0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,65.6,593.3,No,0002-ORFBO
2308,1.0,0,1.0,1.0,71.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,104.65,7288.4,No,3324-OIRTO
2309,1.0,0,0.0,0.0,57.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,90.45,5229.8,No,5414-OFQCB
2310,1.0,0,0.0,0.0,72.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,63.7,4464.8,No,4967-WPNCF
2311,0.0,1,1.0,1.0,48.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.5,5068.05,No,8552-OBVRU
2312,1.0,0,0.0,0.0,18.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.1,401.85,No,8499-BRXTD
2313,1.0,0,1.0,1.0,43.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,104.3,4451.85,No,9154-QDGTH
2314,0.0,0,1.0,1.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,93.25,6688.95,No,8197-BFWVU
2315,1.0,0,1.0,1.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,73.45,2661.1,No,2577-GVSIL
2316,1.0,0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.7,73.05,No,9367-OIUXP
2317,0.0,0,1.0,1.0,49.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.25,1211.65,No,6770-UAYGJ
2318,0.0,0,1.0,1.0,71.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,100.5,7030.65,No,6463-HHXJR
2319,1.0,0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,90.6,1020.2,No,7928-VJYAB
2320,1.0,0,1.0,1.0,63.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,89.4,5597.65,No,1187-WILMM
2321,0.0,1,0.0,0.0,65.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,95.45,6223.3,No,9776-OJUZI
2322,0.0,0,0.0,1.0,49.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.45,1024.65,No,1306-RPWXZ
2323,0.0,0,0.0,0.0,29.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,98.6,2933.2,Yes,8949-JTMAY
2324,0.0,1,1.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,83.05,1258.3,Yes,2774-LVQUS
2325,0.0,0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,19.95,82.9,No,3097-PYWXL
2326,0.0,0,1.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,109.15,7789.6,No,2266-SJNAT
2327,0.0,1,1.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,85.7,2067.0,No,0869-PAPRP
2328,0.0,1,1.0,0.0,35.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,102.05,3452.55,No,4238-JSSWH
2329,0.0,0,0.0,0.0,57.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,94.7,5468.95,No,2972-YDYUW
2330,1.0,0,1.0,1.0,28.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,64.4,1802.15,No,1104-FEJAM
2331,0.0,0,1.0,0.0,25.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,26.8,733.55,No,2809-ILCYT
2332,0.0,0,1.0,0.0,47.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,66.05,3021.45,No,5499-ECUTN
2333,0.0,0,1.0,1.0,57.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.2,3687.85,No,4981-FLTMF
2334,1.0,1,1.0,0.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,85.05,1391.15,No,9121-PHQSR
2335,1.0,0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,55.8,274.35,No,3113-IWHLC
2336,1.0,0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.4,1214.05,Yes,3211-ILJTT
2337,0.0,1,0.0,0.0,56.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,104.75,5510.65,Yes,4612-THJBS
2338,1.0,0,1.0,1.0,72.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.95,1322.85,No,4277-BWBML
2339,0.0,1,0.0,0.0,21.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.25,1973.75,Yes,4094-NSEDU
2340,0.0,0,1.0,1.0,48.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,45.0,2196.3,No,0234-TEVTT
2341,0.0,0,1.0,0.0,68.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,114.9,7843.55,No,4304-TSPVK
2342,0.0,0,0.0,0.0,30.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,106.4,3211.9,No,1552-AAGRX
2343,0.0,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46.1,130.15,No,2637-FKFSY
2344,0.0,1,0.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,39.7,692.35,No,9796-MVYXX
2345,0.0,0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20.05,85.5,No,7874-ECPQJ
2346,0.0,0,1.0,1.0,71.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,95.75,6849.4,No,0020-INWCK
2347,1.0,0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,24.4,203.95,No,7089-RKVSZ
2348,1.0,0,1.0,1.0,61.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,2117.2,No,2683-JXWQQ
2349,1.0,0,1.0,1.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,90.45,6565.85,No,9548-ZMVTX
2350,0.0,0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,84.0,424.75,No,8739-XNIKG
2351,0.0,0,0.0,0.0,49.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,67.4,3306.85,No,9755-JHNMN
2352,1.0,0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.7,168.9,No,3981-QSVQI
2353,1.0,0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,80.35,253.8,No,2789-HQBOU
2354,1.0,0,1.0,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.6,197.4,No,9424-CMPOG
2355,1.0,0,1.0,1.0,67.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,54.2,3838.2,No,5067-WJEUN
2356,1.0,0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.2,2065.15,No,3450-WXOAT
2357,0.0,0,1.0,0.0,67.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,75.1,5064.45,No,9251-WNSOD
2358,0.0,0,1.0,0.0,55.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.7,1140.05,No,6974-DAFLI
2359,1.0,0,1.0,0.0,33.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,72.75,2447.45,No,2616-UUTFK
2360,1.0,0,1.0,1.0,62.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.05,1263.9,No,7064-JHXCE
2361,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.95,45.95,Yes,5103-MHMHY
2362,1.0,0,1.0,1.0,49.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,39.2,1838.15,No,7989-AWGEH
